2024-10-14 02:06:02,310 - µ¥ÀÌÅÍ ¼­¹ö 34.68.170.234:5000¿¡ ¿¬°áµÇ¾ú½À´Ï´Ù.
2024-10-14 02:06:02,310 - µ¥ÀÌÅÍ ¼­¹ö 34.68.170.234:5000¿¡ ¿¬°á
2024-10-14 02:06:02,310 - Ä³½Ã ¼­¹öÀÇ ÇÒ´çµÈ Æ÷Æ® ¹øÈ£: 61412
2024-10-14 02:06:02,310 - Cache_server°¡ 0.0.0.0:61412¿¡¼­ ½ÇÇà ÁßÀÔ´Ï´Ù.
2024-10-14 02:06:04,556 - µ¥ÀÌÅÍ ¼­¹ö 34.68.170.234:5000¿¡ ¿¬°áµÇ¾ú½À´Ï´Ù.
2024-10-14 02:06:04,572 - µ¥ÀÌÅÍ ¼­¹ö 34.68.170.234:5000¿¡ ¿¬°á
2024-10-14 02:06:04,572 - Ä³½Ã ¼­¹öÀÇ ÇÒ´çµÈ Æ÷Æ® ¹øÈ£: 61424
2024-10-14 02:06:04,572 - Cache_server°¡ 0.0.0.0:61424¿¡¼­ ½ÇÇà ÁßÀÔ´Ï´Ù.
2024-10-14 02:06:07,794 - ¿¬°áµÈ Å¬¶óÀÌ¾ðÆ®: ('127.0.0.1', 61443)
2024-10-14 02:06:07,795 - ¿¬°áµÈ Å¬¶óÀÌ¾ðÆ®: ('127.0.0.1', 61444)
2024-10-14 02:06:09,751 - ¿¬°áµÈ Å¬¶óÀÌ¾ðÆ®: ('127.0.0.1', 61460)
2024-10-14 02:06:09,795 - ¿¬°áµÈ Å¬¶óÀÌ¾ðÆ®: ('127.0.0.1', 61461)
2024-10-14 02:06:11,067 - ¿¬°áµÈ Å¬¶óÀÌ¾ðÆ®: ('127.0.0.1', 61472)
2024-10-14 02:06:11,103 - ¿¬°áµÈ Å¬¶óÀÌ¾ðÆ®: ('127.0.0.1', 61473)
2024-10-14 02:06:18,434 - cache_size: 809, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 87, ³²Àº °ø°£: 24791
2024-10-14 02:06:18,661 - cache_size: 826, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 108, ³²Àº °ø°£: 24774
2024-10-14 02:06:18,907 - cache_size: 936, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 110, ³²Àº °ø°£: 24664
2024-10-14 02:06:19,166 - cache_size: 898, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 89, ³²Àº °ø°£: 24702
2024-10-14 02:06:19,245 - cache_size: 1054, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 118, ³²Àº °ø°£: 24546
2024-10-14 02:06:19,419 - cache_size: 995, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 97, ³²Àº °ø°£: 24605
2024-10-14 02:06:19,696 - cache_size: 1174, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 120, ³²Àº °ø°£: 24426
2024-10-14 02:06:19,844 - cache_size: 1094, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 99, ³²Àº °ø°£: 24506
2024-10-14 02:06:19,926 - cache_size: 1296, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 122, ³²Àº °ø°£: 24304
2024-10-14 02:06:20,107 - cache_size: 1195, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 101, ³²Àº °ø°£: 24405
2024-10-14 02:06:20,175 - cache_size: 1306, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 111, ³²Àº °ø°£: 24294
2024-10-14 02:06:20,274 - cache_size: 1426, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 130, ³²Àº °ø°£: 24174
2024-10-14 02:06:20,381 - cache_size: 1421, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 115, ³²Àº °ø°£: 24179
2024-10-14 02:06:20,525 - cache_size: 1560, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 134, ³²Àº °ø°£: 24040
2024-10-14 02:06:20,686 - cache_size: 1698, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 138, ³²Àº °ø°£: 23902
2024-10-14 02:06:20,777 - cache_size: 1550, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 129, ³²Àº °ø°£: 24050
2024-10-14 02:06:21,052 - cache_size: 1846, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 148, ³²Àº °ø°£: 23754
2024-10-14 02:06:21,256 - cache_size: 1691, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 141, ³²Àº °ø°£: 23909
2024-10-14 02:06:21,800 - cache_size: 2000, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 154, ³²Àº °ø°£: 23600
2024-10-14 02:06:21,820 - cache_size: 1838, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 147, ³²Àº °ø°£: 23762
2024-10-14 02:06:22,430 - cache_size: 1989, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 151, ³²Àº °ø°£: 23611
2024-10-14 02:06:22,608 - cache_size: 2158, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 158, ³²Àº °ø°£: 23442
2024-10-14 02:06:22,629 - cache_size: 2144, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 155, ³²Àº °ø°£: 23456
2024-10-14 02:06:22,967 - cache_size: 2303, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 159, ³²Àº °ø°£: 23297
2024-10-14 02:06:22,974 - cache_size: 2322, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 164, ³²Àº °ø°£: 23278
2024-10-14 02:06:23,230 - cache_size: 2470, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 167, ³²Àº °ø°£: 23130
2024-10-14 02:06:23,697 - cache_size: 2488, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 166, ³²Àº °ø°£: 23112
2024-10-14 02:06:23,978 - cache_size: 2641, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 171, ³²Àº °ø°£: 22959
2024-10-14 02:06:24,120 - cache_size: 2656, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 168, ³²Àº °ø°£: 22944
2024-10-14 02:06:24,192 - cache_size: 2816, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 175, ³²Àº °ø°£: 22784
2024-10-14 02:06:24,511 - cache_size: 2993, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 177, ³²Àº °ø°£: 22607
2024-10-14 02:06:24,582 - cache_size: 2826, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 170, ³²Àº °ø°£: 22774
2024-10-14 02:06:24,722 - cache_size: 3172, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 179, ³²Àº °ø°£: 22428
2024-10-14 02:06:24,747 - cache_size: 3004, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 178, ³²Àº °ø°£: 22596
2024-10-14 02:06:24,976 - cache_size: 3184, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 180, ³²Àº °ø°£: 22416
2024-10-14 02:06:25,297 - cache_size: 3359, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 187, ³²Àº °ø°£: 22241
2024-10-14 02:06:25,336 - cache_size: 3366, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 182, ³²Àº °ø°£: 22234
2024-10-14 02:06:25,755 - cache_size: 3550, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 184, ³²Àº °ø°£: 22050
2024-10-14 02:06:25,766 - cache_size: 3552, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 193, ³²Àº °ø°£: 22048
2024-10-14 02:06:26,354 - cache_size: 3747, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 195, ³²Àº °ø°£: 21853
2024-10-14 02:06:26,367 - cache_size: 3742, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 192, ³²Àº °ø°£: 21858
2024-10-14 02:06:26,573 - cache_size: 3936, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 194, ³²Àº °ø°£: 21664
2024-10-14 02:06:27,021 - cache_size: 3952, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 205, ³²Àº °ø°£: 21648
2024-10-14 02:06:27,098 - cache_size: 4134, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 198, ³²Àº °ø°£: 21466
2024-10-14 02:06:27,458 - cache_size: 4161, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 209, ³²Àº °ø°£: 21439
2024-10-14 02:06:27,575 - cache_size: 4336, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 202, ³²Àº °ø°£: 21264
2024-10-14 02:06:28,540 - cache_size: 4372, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 211, ³²Àº °ø°£: 21228
2024-10-14 02:06:28,559 - cache_size: 4540, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 204, ³²Àº °ø°£: 21060
2024-10-14 02:06:29,208 - cache_size: 4591, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 219, ³²Àº °ø°£: 21009
2024-10-14 02:06:29,412 - cache_size: 4758, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 218, ³²Àº °ø°£: 20842
2024-10-14 02:06:29,685 - cache_size: 4814, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 223, ³²Àº °ø°£: 20786
2024-10-14 02:06:29,840 - cache_size: 4978, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 220, ³²Àº °ø°£: 20622
2024-10-14 02:06:29,868 - cache_size: 5043, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 229, ³²Àº °ø°£: 20557
2024-10-14 02:06:30,170 - cache_size: 5200, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 222, ³²Àº °ø°£: 20400
2024-10-14 02:06:30,515 - cache_size: 5274, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 231, ³²Àº °ø°£: 20326
2024-10-14 02:06:30,795 - cache_size: 5426, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 226, ³²Àº °ø°£: 20174
2024-10-14 02:06:30,822 - cache_size: 5517, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 243, ³²Àº °ø°£: 20083
2024-10-14 02:06:31,390 - cache_size: 5660, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 234, ³²Àº °ø°£: 19940
2024-10-14 02:06:31,843 - cache_size: 5764, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 247, ³²Àº °ø°£: 19836
2024-10-14 02:06:32,109 - cache_size: 5900, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 240, ³²Àº °ø°£: 19700
2024-10-14 02:06:32,584 - cache_size: 6013, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 249, ³²Àº °ø°£: 19587
2024-10-14 02:06:32,837 - cache_size: 6146, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 246, ³²Àº °ø°£: 19454
2024-10-14 02:06:32,946 - cache_size: 6268, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 255, ³²Àº °ø°£: 19332
2024-10-14 02:06:33,316 - cache_size: 6406, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 260, ³²Àº °ø°£: 19194
2024-10-14 02:06:33,557 - cache_size: 6527, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 259, ³²Àº °ø°£: 19073
2024-10-14 02:06:33,745 - cache_size: 6670, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 264, ³²Àº °ø°£: 18930
2024-10-14 02:06:34,063 - cache_size: 6938, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 268, ³²Àº °ø°£: 18662
2024-10-14 02:06:34,111 - cache_size: 6790, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 263, ³²Àº °ø°£: 18810
2024-10-14 02:06:34,315 - cache_size: 7212, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 274, ³²Àº °ø°£: 18388
2024-10-14 02:06:34,764 - cache_size: 7488, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 276, ³²Àº °ø°£: 18112
2024-10-14 02:06:34,883 - cache_size: 7057, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 267, ³²Àº °ø°£: 18543
2024-10-14 02:06:35,150 - cache_size: 7768, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 280, ³²Àº °ø°£: 17832
2024-10-14 02:06:35,303 - cache_size: 7338, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 281, ³²Àº °ø°£: 18262
2024-10-14 02:06:35,547 - cache_size: 8050, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 282, ³²Àº °ø°£: 17550
2024-10-14 02:06:35,758 - cache_size: 7623, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 285, ³²Àº °ø°£: 17977
2024-10-14 02:06:36,140 - cache_size: 8336, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 286, ³²Àº °ø°£: 17264
2024-10-14 02:06:36,149 - cache_size: 7912, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 289, ³²Àº °ø°£: 17688
2024-10-14 02:06:36,360 - cache_size: 8205, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 293, ³²Àº °ø°£: 17395
2024-10-14 02:06:36,446 - cache_size: 8630, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 294, ³²Àº °ø°£: 16970
2024-10-14 02:06:36,800 - cache_size: 8516, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 311, ³²Àº °ø°£: 17084
2024-10-14 02:06:36,974 - cache_size: 8926, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 296, ³²Àº °ø°£: 16674
2024-10-14 02:06:37,125 - cache_size: 8833, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 317, ³²Àº °ø°£: 16767
2024-10-14 02:06:37,372 - cache_size: 9156, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 323, ³²Àº °ø°£: 16444
2024-10-14 02:06:37,914 - cache_size: 9485, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 329, ³²Àº °ø°£: 16115
2024-10-14 02:06:38,013 - cache_size: 9228, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 302, ³²Àº °ø°£: 16372
2024-10-14 02:06:38,342 - cache_size: 9816, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 331, ³²Àº °ø°£: 15784
2024-10-14 02:06:38,509 - cache_size: 9540, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 312, ³²Àº °ø°£: 16060
2024-10-14 02:06:38,691 - cache_size: 9856, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 316, ³²Àº °ø°£: 15744
2024-10-14 02:06:39,231 - cache_size: 10174, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 318, ³²Àº °ø°£: 15426
2024-10-14 02:06:39,524 - cache_size: 10153, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 337, ³²Àº °ø°£: 15447
2024-10-14 02:06:40,362 - cache_size: 10506, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 332, ³²Àº °ø°£: 15094
2024-10-14 02:06:40,425 - cache_size: 10492, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 339, ³²Àº °ø°£: 15108
2024-10-14 02:06:40,720 - cache_size: 10833, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 341, ³²Àº °ø°£: 14767
2024-10-14 02:06:40,802 - cache_size: 10842, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 336, ³²Àº °ø°£: 14758
2024-10-14 02:06:41,456 - cache_size: 11178, µ¥ÀÌÅÍ ¼­¹ö·Î ºÎÅÍ ¹ÞÀº ÆÄÀÏ: 345, ³²Àº °ø°£: 14422
